,area of study,course_name,university_name,course_fee,course_link
3432,finance,Master of Actuarial Science (Professional) in Big Data,Bond University,"AUD 96,090",https://www.idp.com/global/Categories/Bond-University/Master-of-Actuarial-Science-Professional-in-Big-Data/p/PRG-AU-00367399
3433,finance,Master of Finance and Master of International Business,Macquarie University,"AUD 98,000",https://www.idp.com/global/Categories/Macquarie-University/Master-of-Finance-and-Master-of-International-Business/p/PRG-AU-00373970
3434,finance,Master of Finance and Master of Management,Macquarie University,"AUD 94,375",https://www.idp.com/global/Categories/Macquarie-University/Master-of-Finance-and-Master-of-Management/p/PRG-AU-00373971
3435,finance,BA (Hons) Business Management (Finance),Middlesex University,"GBP 42,000",https://www.idp.com/global/Categories/Middlesex-University/BA-Hons-Business-Management-Finance/p/PRG-UK-00099616
3436,finance,BSc (Hons) Banking and Finance with a European Language (Spanish),Cardiff University,"GBP 73,800",https://www.idp.com/global/Categories/Cardiff-University/BSc-Hons-Banking-and-Finance-with-a-European-Language-Spanish/p/PRG-UK-00102308
3437,finance,BA (Hons) International Finance [Top-up],Birmingham City University,"GBP 13,200",https://www.idp.com/global/Categories/Birmingham-City-University/BA-Hons-International-Finance-Top-up/p/PRG-UK-00105972
3438,finance,BSc (Hons) Financial Management With a Year Abroad,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/University-of-Hull/BSc-Hons-Financial-Management-With-a-Year-Abroad/p/PRG-UK-00114148
3439,finance,BSc (Hons) Financial Management With Industrial Placement,University of Hull,"GBP 58,000",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/BSc-Hons-Financial-Management-With-Industrial-Placement/p/PRG-UK-00114147
3440,finance,Bachelor of Commerce with Honours - Finance,Victoria University of Wellington,"NZD 29,423",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Commerce-with-Honours-Finance/p/PRG-NZ-00109775
3441,finance,Graduate Diploma in Commerce - Finance,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Graduate-Diploma-in-Commerce-Finance/p/PRG-NZ-00200135
3442,finance,Master of Commerce by thesis - Finance,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Commerce-by-thesis-Finance/p/PRG-NZ-00265921
3443,finance,Postgraduate Diploma in Science - Stochastic Processes in Finance and Insu...,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Postgraduate-Diploma-in-Science-Stochastic-Processes-in-Finance-and-Insurance/p/PRG-NZ-00300880
3444,finance,Graduate Diploma in Commerce - Actuarial Science,Victoria University of Wellington,"NZD 35,237",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Graduate-Diploma-in-Commerce-Actuarial-Science/p/PRG-NZ-00330501
3445,finance,Postgraduate Diploma in Business (Professional) Finance,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Postgraduate-Diploma-in-Business-Professional-Finance/p/PRG-NZ-00364967
3446,finance,MA Banking and Finance (chartered Banker),Bangor University,"GBP 16,500",https://www.idp.com/global/Categories/Bangor-University/MA-Banking-and-Finance-chartered-Banker/p/PRG-UK-00201299
3447,finance,MSc Banking and Finance (Chartered Banker),Bangor University,"GBP 16,500",https://www.idp.com/global/Categories/Bangor-University/MSc-Banking-and-Finance-Chartered-Banker/p/PRG-UK-00201376
3448,finance,Financial Management MSc,University of Bradford,"GBP 17,682",https://www.idp.com/global/Categories/University-of-Bradford/Financial-Management-MSc/p/PRG-UK-00203211
