,location,course_link,duration,entry_score,course_qualification,intakes
0,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Global-Media-Communication/p/PRG-AU-00061217,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
1,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Media-Practice/p/PRG-AU-00118583,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
2,Australia,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Master-of-Media-Practice/p/PRG-AU-00331377,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
3,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Mobile-Solutions-Development-Optional-Co-op/p/PRG-CA-00098039,2 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
4,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Management-Journalism/p/PRG-NZ-00371393,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
5,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/MA-Media-and-Cultural-Studies/p/PRG-UK-00077482,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
6,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Digital-Communication-and-Culture/p/PRG-AU-00115214,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
7,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Digital-Communication-and-Culture/p/PRG-AU-00374326,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'august']"
8,United Kingdom,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Film-and-TV-production/MA-Film-and-Television-Research-and-Production/p/PRG-UK-00073049,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
9,United Kingdom,https://www.idp.com/global/Categories/University-of-Southampton/MA-Global-Media-Management/p/PRG-UK-00106600,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
10,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Media-and-Public-Relations-MA/p/PRG-UK-00069434,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
11,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Public-relations-%28PR%29/Graduate-Certificate-in-Public-Relations-Corporate-Communications/p/PRG-CA-00214374,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
12,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Public-Relation-and-Advertising/p/PRG-AU-00157952,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
13,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Bachelor-of-Communication-Literary-and-Creative-Communication/p/PRG-NZ-00329952,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
14,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Communication-Science-Communication/p/PRG-NZ-00329955,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
15,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Bachelor-of-Communication-Political-Communication/p/PRG-NZ-00329954,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
16,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Communication/p/PRG-NZ-00329949,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
17,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Bachelor-of-Communication-Intercultural-Communication/p/PRG-NZ-00329951,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
18,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Bachelor-of-Communication-Media-Studies/p/PRG-NZ-00329953,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
19,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Animation/Bachelor-of-Design-Innovation-Animation-and-Visual-Effects/p/PRG-NZ-00329959,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
20,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Communication-Linguistics/p/PRG-NZ-00364944,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
21,Canada,https://www.idp.com/global/Categories/Fraser-International-College-%28FIC%29/UTP-Stage-II-in-Communication-Art-and-Technology/p/PRG-CA-00106568,1 Year(s),,Foundation for Undergraduate,"['january', 'may', 'september']"
22,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MPhil-Media-and-Creative-Industries/p/PRG-UK-00275150,2 Year(s),6.5 IELTS,Masters Degree (Research),"['january', 'april', 'may', 'july', 'october']"
23,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MA-Media-and-Creative-Industries/p/PRG-UK-00161542,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'october']"
24,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/MA-Digital-Asset-and-Media-Management/p/PRG-UK-00102584,1 Year(s),7.0 IELTS,Masters Degree (Taught),"['january', 'september']"
25,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Communication-Design/p/PRG-AU-00118007,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
26,United Kingdom,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Public-relations-%28PR%29/International-Public-Relations-and-Global-Communications-Management-MA/p/PRG-UK-00102048,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
27,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MA-International-Media-and-Communication-Studies/p/PRG-UK-00206002,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
28,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Public-relations-%28PR%29/Graduate-Certificate-in-Public-Relations-Corporate-Communications/p/PRG-CA-00090672,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
29,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Content-Strategy/p/PRG-CA-00283265,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
30,Australia,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Journalism/Master-of-Journalism-and-Communication-Journalism-and-Communication-A/p/PRG-AU-00337338,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
31,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Journalism-and-Communication-Journalism-and-Communication-B/p/PRG-AU-00116426,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
32,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/Advertising-and-Marketing-MA/p/PRG-UK-00077735,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
33,Australia,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Master-of-Communication-Undeclared/p/PRG-AU-00273011,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
34,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Communication-Strategic-Communication/p/PRG-AU-00298465,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
35,United Kingdom,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Film-and-TV-production/Film-Studies-MA/p/PRG-UK-00336514,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
36,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/Media-Management-MSc/p/PRG-UK-00066639,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
37,New Zealand,https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Communication-Studies/p/PRG-NZ-00075046,1 Year(s),7.0 IELTS,Postgraduate Diploma,"['march', 'july']"
38,New Zealand,https://www.idp.com/global/Categories/Yoobee-Colleges/Diploma-in-Digital-Design-Animation-and-Film-Production/p/PRG-NZ-00203838,40 Week(s),,Diploma level 5,['feb']
39,New Zealand,https://www.idp.com/global/Categories/Yoobee-Colleges/Diploma-in-Animation/p/PRG-NZ-00332151,32 Week(s),,Diploma level 5,['feb']
40,New Zealand,https://www.idp.com/global/Categories/Yoobee-Colleges/Diploma-in-Specialised-Animation/p/PRG-NZ-00332159,32 Week(s),,Diploma level 6,['feb']
41,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Communication/p/PRG-AU-00118116,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
42,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MA-Global-Media-and-Communication/p/PRG-UK-00073571,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
43,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Communication/p/PRG-AU-00273001,1 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
44,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Strategic-Public-Relations/p/PRG-AU-00117816,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
45,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Advertising/p/PRG-AU-00118115,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
46,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MA-Global-Media-and-Cultural-Industries/p/PRG-UK-00095896,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'october']"
47,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Strategic-Public-Relations/p/PRG-AU-00331378,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
48,United Kingdom,https://www.idp.com/global/Categories/Study-Group-UK/BA-Hons-Media-and-Communications-University-of-Sussex/p/PRG-UK-00226178,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
49,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/New-Media-MA/p/PRG-UK-00106636,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
50,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/Promotional-Media-MA/p/PRG-UK-00273814,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
51,United Kingdom,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Journalism/MA-Global-Journalism/p/PRG-UK-00084659,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
52,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Media/p/PRG-AU-00111038,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
53,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Communications-and-Media-Studies/p/PRG-AU-00319655,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
54,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Design-in-Visual-Communication/p/PRG-AU-00065009,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
55,United Kingdom,https://www.idp.com/global/Categories/University-of-York/MSc-Social-Media-and-Management/p/PRG-UK-00079180,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
56,United States,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Digital-Communications-and-Multimedia/Master-of-Science-in-Global-Strategic-Communication/p/PRG-US-00174101,4 Semester(s),6.5 IELTS,Masters Degree,['august']
57,Canada,https://www.idp.com/global/Categories/St-Clair-College/Ontario-College-Graduate-Certificate-in-Web-and-Interactive-Advertising/p/PRG-CA-00250251,1 Year(s),5.5 IELTS,Graduate Certificate,['september']
58,Canada,https://www.idp.com/global/Categories/Confederation-College-of-Applied-Arts-and-Technology/Ontario-College-Graduate-Certificate-in-ICT-Solutions-for-Business/p/PRG-CA-00262205,2 Year(s),6.5 IELTS,Graduate Certificate,['september']
59,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Corporate-Communications/Ontario-College-Graduate-Certificate-in-ICT-Solutions-for-Business-Spring/p/PRG-CA-00350800,2 Year(s),6.5 IELTS,Graduate Certificate,['may']
60,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Corporate-Communications/Ontario-College-Graduate-Certificate-in-ICT-Solutions-for-Business-Winter/p/PRG-CA-00350801,2 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may']"
61,United States,https://www.idp.com/global/Categories/Western-New-England-University/Master-of-Science-in-Organizational-Leadership/p/PRG-US-00363584,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'april']"
62,United States,https://www.idp.com/global/Categories/Western-New-England-University/Juris-DoctorMS-in-Sport-Leadership-and-Coaching/p/PRG-US-00363585,3 Semester(s),6.5 IELTS,Combined Graduate / Doctoral Degree,"['january', 'april']"
63,United States,https://www.idp.com/global/Categories/Western-New-England-University/Juris-DoctorMS-in-Organizational-Leadership/p/PRG-US-00363587,3 Semester(s),6.5 IELTS,Combined Graduate / Doctoral Degree,"['january', 'april']"
64,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Public-Relations/p/PRG-CA-00089946,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
65,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Radio-and-Media-Production/p/PRG-CA-00311361,2 Semester(s),6.5 IELTS,Graduate Certificate,['september']
66,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/Corporate-Communications-Marketing-and-Public-Relations-MA/p/PRG-UK-00077734,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
67,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Postgraduate-Diploma-in-Communication/p/PRG-NZ-00336995,2 Trimester(s),6.5 IELTS,Postgraduate Diploma,['feb']
68,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Intercultural-Communication-and-Applied-Translation/p/PRG-NZ-00375321,1 Year(s),,Masters Degree (Taught and Research),['feb']
69,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Cross-Cultural-Communication-and-Media-Studies-MA/p/PRG-UK-00069489,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
70,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/Communication-and-Media-MA/p/PRG-UK-00205376,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
71,United Kingdom,https://www.idp.com/global/Categories/University-of-Leicester/Media-and-Advertising-MA/p/PRG-UK-00104459,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
72,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Management-Communication-Management/p/PRG-NZ-00110329,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
73,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Communication-Media/p/PRG-AU-00061800,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
74,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Communication/p/PRG-NZ-00330275,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),['feb']
75,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Postgraduate-Certificate-in-Communication/p/PRG-NZ-00336994,1 Trimester(s),6.5 IELTS,Postgraduate Certificate,['feb']
76,United Kingdom,https://www.idp.com/global/Categories/University-of-Leicester/Media-and-Public-Relations-MA/p/PRG-UK-00099135,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
77,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Communication-Media-Arts-and-Production/p/PRG-AU-00184735,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july', 'august', 'december']"
78,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-3D-Computer-Animation/p/PRG-CA-00349785,1 Year(s),6.5 IELTS,Graduate Certificate,['september']
79,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Human-Resources-and-Employment-Relations-Coursework/p/PRG-AU-00060762,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
80,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MA-Global-Communication-and-Social-Change/p/PRG-UK-00275139,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'october']"
81,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Communication-Public-Communication/p/PRG-AU-00185232,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july', 'august', 'december']"
82,Australia,https://www.idp.com/global/Categories/Monash-University-Malaysia/Bachelor-of-Business-and-Commerce-and-Bachelor-of-Digital-Media-and-Communication/p/PRG-AU-00269803,4 Year(s),6.5 IELTS,Dual Degree,"['march', 'july', 'october']"
83,Australia,https://www.idp.com/global/Categories/Southern-Cross-University/Bachelor-of-Digital-Business/p/PRG-AU-00330231,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
84,United States,https://www.idp.com/global/Categories/Maryland-Institute-College-of-Art/Bachelor-of-Fine-Arts-in-Animation/p/PRG-US-00009152,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
85,United States,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Advertising/Bachelor-of-Science-in-Journalism-Advertising-and-Public-Relations/p/PRG-US-00322792,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
86,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Master-of-Business-in-Integrated-Marketing-CommunicationMaster-of-Business-in-Strategic-Advertising/p/PRG-AU-00299610,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
87,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Communication/p/PRG-AU-00060915,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
88,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MA-in-Digital-Media-and-Culture/p/PRG-UK-00113126,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
89,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Business-Management-Advertising/p/PRG-AU-00061341,3 Year(s),,Bachelor Degree,"['feb', 'july']"
90,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Design-Animation-and-Interactive-Media/p/PRG-AU-00109295,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
91,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Digital-Communications-and-Multimedia/Diploma-in-Interactive-Media-Design/p/PRG-CA-00191342,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
92,United Kingdom,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Film-and-TV-production/MA-Film-Television-and-Screen-Industries/p/PRG-UK-00114002,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
93,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Strategic-Communication/p/PRG-AU-00362724,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
94,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Advertising/Ontario-Graduate-Certificate-in-Advertising-Media-Management/p/PRG-CA-00097739,2 Semester(s),6.5 IELTS,Graduate Certificate,['september']
95,United Kingdom,https://www.idp.com/global/Categories/Study-Group-UK/International-Year-One-in-Film-and-Media-University-of-Sussex-ISC/p/PRG-UK-00208489,1 Year(s),,Foundation for Undergraduate,"['january', 'september']"
96,United Kingdom,https://www.idp.com/global/Categories/University-of-Sussex/Media-and-Cultural-Studies-MA/p/PRG-UK-00075507,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
97,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Science-Telecommunications/p/PRG-NZ-00102853,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july']"
98,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Media-and-Creative-Technologies/p/PRG-NZ-00110618,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
99,New Zealand,https://www.idp.com/global/Categories/Yoobee-Colleges/Diploma-in-Screen-Production/p/PRG-NZ-00111010,40 Week(s),,Diploma level 6,"['feb', 'april', 'july']"
100,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Bachelor-of-Communication-Studies-Media-Production/p/PRG-NZ-00368506,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
101,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Bachelor-of-Communication-Studies-Creative-Media/p/PRG-NZ-00368504,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
102,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Media-and-Creative-Technologies/p/PRG-NZ-00369317,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
103,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Media-and-Creative-Technologies-Screen-and-Media-Studies/p/PRG-NZ-00369318,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
104,Australia,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Diploma-of-Arts-Media-and-Communications/p/PRG-AU-00327045,,,Diploma,"['january', 'april', 'september', 'october']"
105,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Media-and-Creative-Technologies-Screen-and-Media-Studies/p/PRG-NZ-00304831,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
106,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Bachelor-of-Communication-Studies/p/PRG-NZ-00073819,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
107,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Communication-Communication-Management/p/PRG-NZ-00075051,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
108,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Creative-Media-Production/p/PRG-NZ-00117962,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
109,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Bachelor-of-Communication-Studies-Applied-Digital-Communication/p/PRG-NZ-00368501,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
110,New Zealand,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Film-and-TV-production/Bachelor-of-Arts-Film/p/PRG-NZ-00199440,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
111,Australia,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Bachelor-of-Arts-and-Bachelor-of-Media-and-Communications/p/PRG-AU-00327224,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
112,Australia,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Bachelor-of-Arts-and-Bachelor-of-Science/p/PRG-AU-00327225,4 Year(s),6.5 IELTS,Dual Degree,"['feb', 'july']"
113,New Zealand,https://www.idp.com/global/Categories/Southern-Institute-of-Technology/Graduate-Diploma-in-Visual-Media-Level-7-Invercargill/p/PRG-NZ-00278809,1 Year(s),,(Graduate) Diploma level 7,['feb']
114,United Kingdom,https://www.idp.com/global/Categories/University-of-Leicester/Global-Media-and-Communication-MA/p/PRG-UK-00206952,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
115,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MA-in-Creative-and-Media-Enterprises/p/PRG-UK-00073598,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
116,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Arts-Communication-and-Media-Studies/p/PRG-AU-00159897,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
117,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Public-relations-%28PR%29/Ontario-College-Graduate-Certificate-in-Public-Relations-Integrated-Communications-Optional-Co-op/p/PRG-CA-00320858,1 Year(s),6.5 IELTS,Graduate Certificate,['september']
118,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Journalism/p/PRG-AU-00103265,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
119,United Kingdom,https://www.idp.com/global/Categories/University-of-Sheffield/MA-Digital-Media-and-Society/p/PRG-UK-00205320,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
120,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Journalism/p/PRG-AU-00103265,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
121,United Kingdom,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Journalism/Journalism-Media-and-Communications-MA/p/PRG-UK-00102047,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
122,United Kingdom,https://www.idp.com/global/Categories/Cardiff-University/Digital-Media-and-Society-MA/p/PRG-UK-00115210,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
123,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Design-in-Animation/p/PRG-AU-00075100,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
124,United States,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Digital-Communications-and-Multimedia/Master-of-Science-in-Digital-Media/p/PRG-US-00009177,15 Month(s),6.0 IELTS,Masters Degree,['august']
125,Canada,https://www.idp.com/global/Categories/Marketing%2C-Media-and-Communication/Digital-Communications-and-Multimedia/Master-of-Science-in-Computing-Science-Computer-Vision-and-Multimedia-Communications-Thesis-based/p/PRG-CA-00325330,2 Year(s),7.0 IELTS,Masters Degree,['september']
126,United States,https://www.idp.com/global/Categories/New-York-University/Master-of-Arts-in-Digital-Media-Design-for-Learning/p/PRG-US-00045095,4 Semester(s),7.0 IELTS,Masters Degree,"['january', 'september']"
127,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Journalism/p/PRG-AU-00118158,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
128,United States,https://www.idp.com/global/Categories/Ohio-State-University---Columbus/Bachelor-of-Arts-in-Communication/p/PRG-US-00002839,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
129,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/Media-Communications-and-International-Journalism-MSc/p/PRG-UK-00169196,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
130,United States,https://www.idp.com/global/Categories/Bellevue-College/Associate-of-Arts-in-Digital-Media-Arts/p/PRG-US-00058336,2 Year(s),6.0 IELTS,Associate Degree,"['january', 'april', 'july', 'september']"
131,United States,https://www.idp.com/global/Categories/University-of-Washington/Bachelor-of-Arts-in-Communication/p/PRG-US-00017494,8 Semester(s),,Bachelor Degree,['september']
132,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Media/p/PRG-AU-00061660,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'july']"
