,location,course_link,duration,entry_score,course_qualification,intakes
0,Australia,https://www.idp.com/global/Categories/Victorian-Government-Schools/Secondary-Junior-Secondary-Year-7-10/p/PRG-AU-00064236,4 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
1,Australia,https://www.idp.com/global/Categories/NSW-Department-of-Education/Junior-Secondary-Years-7-to-10/p/PRG-AU-00064917,4 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
2,United States,https://www.idp.com/global/Categories/Louisiana-State-University---Shorelight/Academic-Accelerator-Program-AAP/p/PRG-US-00177913,2 Semester(s),,Foundation for Undergraduate,"['january', 'august']"
3,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MA-Teaching-English-to-Speakers-of-Other-Languages-TESOL/p/PRG-UK-00169724,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
4,Australia,https://www.idp.com/global/Categories/NSW-Department-of-Education/Senior-Secondary-Years-11-and-12/p/PRG-AU-00064060,2 Year(s),,Secondary School,"['january', 'april']"
5,Australia,https://www.idp.com/global/Categories/Victorian-Government-Schools/Secondary-Senior-Secondary-Year-11-12/p/PRG-AU-00201246,2 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
6,Australia,https://www.idp.com/global/Categories/Victorian-Government-Schools/Secondary-Senior-Secondary-Year-10-12/p/PRG-AU-00328382,3 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
7,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Certificate-of-Attainment-in-Foundation-Studies-Standard/p/PRG-NZ-00232698,2 Semester(s),,Foundation,"['march', 'july', 'november']"
8,Australia,https://www.idp.com/global/Categories/Teaching-and-Education/Teaching/Master-of-TESOL/p/PRG-AU-00268590,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
9,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-TESOL/p/PRG-AU-00119004,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
10,Australia,https://www.idp.com/global/Categories/UTS-College/UTS-Foundation-Studies-Standard-Std/p/PRG-AU-00119095,8 Month(s),,Foundation,"['feb', 'march', 'june', 'september', 'october']"
11,Australia,https://www.idp.com/global/Categories/UTS-College/UTS-Foundation-Studies-Extended-Ext/p/PRG-AU-00119414,12 Month(s),,Foundation,"['feb', 'march', 'june', 'september', 'october']"
12,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-Teaching-English-to-Speakers-of-Other-Languages-and-Intercultural-Competence/p/PRG-CA-00325739,1 Year(s),6.5 IELTS,Graduate Certificate,['september']
13,United States,https://www.idp.com/global/Categories/Louisiana-State-University---Shorelight/LSU-Extended-Accelerator-Program-EAP/p/PRG-US-00177354,3 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
14,United States,https://www.idp.com/global/Categories/University-of-South-Carolina---Shorelight/Academic-Accelerator-Program-AAP/p/PRG-US-00177793,2 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
15,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Teaching-in-Early-Childhood/p/PRG-AU-00061010,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
16,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MA-Teaching-English-to-Speakers-of-Other-Languages-TESOL/p/PRG-UK-00081069,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
17,United Kingdom,https://www.idp.com/global/Categories/University-of-York/MA-Teaching-English-to-Speakers-of-Other-Languages/p/PRG-UK-00160877,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
18,Australia,https://www.idp.com/global/Categories/Education-Queensland-International/Junior-High-School-Years-7-10/p/PRG-AU-00120067,4 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
19,Australia,https://www.idp.com/global/Categories/Education-Queensland-International/Junior-High-School-Years-7-10-Regional-Study-Abroad/p/PRG-AU-00341093,4 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
20,Australia,https://www.idp.com/global/Categories/Education-Queensland-International/Junior-High-School-Year-10/p/PRG-AU-00342250,1 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
21,Australia,https://www.idp.com/global/Categories/Victorian-Government-Schools/Primary-Prep-to-Year-6/p/PRG-AU-00060508,7 Year(s),,Primary School,"['january', 'april', 'july', 'october']"
22,Canada,https://www.idp.com/global/Categories/Columbia-International-College/High-School-Program/p/PRG-CA-00099850,2 Year(s),,Secondary School,"['january', 'june', 'august']"
23,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Education-TESOL/p/PRG-AU-00140934,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
24,United States,https://www.idp.com/global/Categories/University-of-Kansas---Shorelight/Integrated-Accelerator-Program-IAP/p/PRG-US-00242620,2 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
25,Australia,https://www.idp.com/global/Categories/Education-Queensland-International/Senior-High-School-Year-11-12/p/PRG-AU-00120070,2 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
26,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Foundation-Studies-Programme-Standard-Plus/p/PRG-NZ-00100626,1 Year(s),,Foundation,['april']
27,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Teaching-in-Early-Childhood-Education/p/PRG-AU-00116917,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march']"
28,Canada,https://www.idp.com/global/Categories/Canadore-College-of-Applied-Arts-and-Technology/Ontario-College-Diploma-in-Early-Childhood-Education/p/PRG-CA-00092068,2 Year(s),5.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
29,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/MSc-Teaching-English-to-Speakers-of-Other-Languages-TESOL/p/PRG-UK-00100881,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
30,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Arts-Teaching-English-to-Speakers-of-Other-Languages/p/PRG-NZ-00074816,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'july', 'november']"
31,Australia,https://www.idp.com/global/Categories/University-of-South-Australia/Master-of-Teaching-Early-Childhood/p/PRG-AU-00060156,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march']"
32,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Education/p/PRG-AU-00058826,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'july']"
33,Australia,https://www.idp.com/global/Categories/QUT-International-College/Standard-Foundation-Program/p/PRG-AU-00059792,8 Month(s),,Foundation,"['feb', 'june', 'october']"
34,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Education/p/PRG-AU-00059349,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
35,New Zealand,https://www.idp.com/global/Categories/Massey-University/Certificate-of-University-Preparation/p/PRG-NZ-00101811,,,Foundation,"['feb', 'july', 'november']"
36,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Diploma-in-University-studies/p/PRG-NZ-00120878,1 Year(s),,Diploma level 5,"['feb', 'july', 'november']"
37,Australia,https://www.idp.com/global/Categories/ACT-Department-of-Education-and-Training/Secondary-Junior-to-Senior-Years-7-10/p/PRG-AU-00063625,4 Year(s),,Secondary School,"['feb', 'april', 'july', 'october']"
38,Australia,https://www.idp.com/global/Categories/Department-of-Education-and-Child-Development-%28Govt-SA%29/Secondary-Years-11-12/p/PRG-AU-00315880,2 Year(s),,Secondary School,['january']
39,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/PGCE-School-Direct-Primary/p/PRG-UK-00335779,10 Month(s),6.5 IELTS,Graduate Certificate,['september']
40,United Kingdom,https://www.idp.com/global/Categories/Coventry-University/BA-Hons-Childhood-Youth-and-Education-Studies/p/PRG-UK-00340966,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
41,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Graduate-Diploma-in-Teaching-and-Learning-Primary/p/PRG-NZ-00074218,1 Year(s),,(Graduate) Diploma level 7,['feb']
42,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Teaching-in-Early-Childhood-and-Primary-Education/p/PRG-AU-00116918,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march']"
43,United Kingdom,https://www.idp.com/global/Categories/Durham-University/MA-TESOL/p/PRG-UK-00080934,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
44,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Counselling/p/PRG-AU-00307776,2 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
45,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Teaching-Early-Childhood/p/PRG-AU-00059474,2 Year(s),7.5 IELTS,Masters Degree (Coursework),"['feb', 'march']"
46,Australia,https://www.idp.com/global/Categories/TAFE-Western-Australia/Secondary-School-Years-7-10-Lower-secondary/p/PRG-AU-00100655,4 Year(s),,Secondary School,"['feb', 'april', 'july', 'october']"
47,Australia,https://www.idp.com/global/Categories/Deakin-University/Masters-Qualifying-Program/p/PRG-AU-00214701,,6.5 IELTS,Postgraduate Qualifying Program,"['march', 'june', 'july', 'october', 'november']"
48,United States,https://www.idp.com/global/Categories/University-of-Central-Florida---Shorelight/Global-Achievement-Academy-2-University-Integration-GAA-2-UI/p/PRG-US-00217115,2 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
49,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/MSc-Education-Comparative-Education-and-International-Development/p/PRG-UK-00083916,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
50,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Arts-Education/p/PRG-AU-00300617,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
51,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Equity-Diversity-and-Social-Change/p/PRG-AU-00300621,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
52,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Leadership-and-Management/p/PRG-AU-00300623,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
53,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Student-Wellbeing/p/PRG-AU-00300632,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
54,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/MSc-Education-Child-and-Adolescent-Psychology/p/PRG-UK-00312397,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
55,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/MSc-Education-Philosophy-of-Education/p/PRG-UK-00312399,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
56,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Equity-Diversity-and-Social-Change/p/PRG-AU-00369054,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
57,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Mathematics-and-Science-Education/p/PRG-AU-00369062,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
58,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Policy-in-a-Global-Context/p/PRG-AU-00369063,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
59,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Leadership-and-Management/p/PRG-AU-00369055,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
60,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Assessment-and-Pedagogy/p/PRG-AU-00300619,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
61,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Literacy-Education/p/PRG-AU-00300625,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
62,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Mathematics-and-Science-Education/p/PRG-AU-00300627,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
63,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Policy-in-a-Global-Context/p/PRG-AU-00300628,2 Year(s),7.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
64,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/PgDip-Education-Early-Childhood-Practice-and-Froebel/p/PRG-UK-00312401,9 Month(s),7.0 IELTS,Graduate Diploma,['september']
65,United Kingdom,https://www.idp.com/global/Categories/University-of-Edinburgh/MSc-Education-Early-Childhood-Practice-and-Froebel/p/PRG-UK-00312398,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
66,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Arts-Education/p/PRG-AU-00369051,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
67,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Assessment-and-Pedagogy/p/PRG-AU-00369053,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
68,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Literacy-Education/p/PRG-AU-00369061,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
69,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Education-in-Student-Wellbeing/p/PRG-AU-00369064,1 Year(s),7.0 IELTS,Masters Degree (Coursework),['july']
70,Australia,https://www.idp.com/global/Categories/TAFE-NSW-Institutes/Bachelor-of-Early-Childhood-Education-and-Care-Birth-5/p/PRG-AU-00097240,2 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
71,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/TESOL-Studies-MA/p/PRG-UK-00077685,1 Year(s),7.0 IELTS,Masters Degree (Taught),"['january', 'september']"
72,United Kingdom,https://www.idp.com/global/Categories/Durham-University/MA-Education/p/PRG-UK-00080943,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
73,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MA-Education/p/PRG-UK-00081211,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
74,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/TESOL-Teaching-of-English-to-Speakers-of-Other-Languages-MSc/p/PRG-UK-00097570,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
75,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Applied-Linguistics-TESOL-Studies/p/PRG-AU-00189102,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
76,New Zealand,https://www.idp.com/global/Categories/Massey-University/Doctor-of-Philosophy/p/PRG-NZ-00074160,3 Year(s),6.5 IELTS,Ph.D.,[]
77,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Educational-Leadership/p/PRG-NZ-00075076,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['january', 'feb', 'march', 'july']"
78,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Education-Teaching-Early-Childhood-Education/p/PRG-NZ-00184415,3 Year(s),7.0 IELTS,Bachelor Degree,['march']
79,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Mathematics-Education/p/PRG-NZ-00304799,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
80,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Language-and-Literacy-Education/p/PRG-NZ-00304798,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
81,New Zealand,https://www.idp.com/global/Categories/Toi-Ohomai-Institute-of-Technology/Postgraduate-Diploma-in-Applied-Professional-Studies-Mentoring-and-Leadership/p/PRG-NZ-00278812,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july', 'november']"
82,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Adult-Learning/p/PRG-NZ-00304792,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
83,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Education/p/PRG-NZ-00304795,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
84,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Arts-Education/p/PRG-NZ-00304793,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
85,New Zealand,https://www.idp.com/global/Categories/Teaching-and-Education/Counselling/Master-of-Education-Counselling-Studies/p/PRG-NZ-00304794,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
86,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Education-and-Society/p/PRG-NZ-00304796,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
87,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education-Science-Technology-and-Environmental-Education/p/PRG-NZ-00304801,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
88,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Education/p/PRG-NZ-00073959,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
89,New Zealand,https://www.idp.com/global/Categories/Toi-Ohomai-Institute-of-Technology/Postgraduate-Diploma-in-Applied-Professional-Studies-Adult-Teaching/p/PRG-NZ-00175239,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july', 'november']"
90,Australia,https://www.idp.com/global/Categories/TAFE-Western-Australia/Secondary-School-Years-11-and-12-Senior-secondary/p/PRG-AU-00100654,2 Year(s),,Secondary School,"['feb', 'april', 'july', 'october']"
91,Canada,https://www.idp.com/global/Categories/Vancouver-Island-University/Master-of-Education-in-Educational-Leadership/p/PRG-CA-00093027,2 Year(s),7.0 IELTS,Masters Degree,['september']
92,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/Educational-Studies-MSc/p/PRG-UK-00066709,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
93,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Education-Higher-Education/p/PRG-AU-00292932,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
94,Australia,https://www.idp.com/global/Categories/Teaching-and-Education/Master-of-Education-TESOL/p/PRG-AU-00292935,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'july', 'september']"
95,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Education-in-Educational-Studies/p/PRG-AU-00178269,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
96,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Education-in-Educational-Psychology/p/PRG-AU-00292926,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
97,Australia,https://www.idp.com/global/Categories/Teaching-and-Education/Master-of-Education-Gifted-Education/p/PRG-AU-00292930,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
98,Australia,https://www.idp.com/global/Categories/Teaching-and-Education/Master-of-Education-in-Special-Education/p/PRG-AU-00292933,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'september']"
99,Australia,https://www.idp.com/global/Categories/TAFE-Western-Australia/Diploma-of-Early-Childhood-Education-and-Care/p/PRG-AU-00119615,3 Semester(s),,Diploma,"['feb', 'july']"
100,Australia,https://www.idp.com/global/Categories/Teaching-and-Education/Diploma-of-Early-Childhood-Education-and-Care/p/PRG-AU-00303108,2 Semester(s),,Diploma,"['feb', 'july']"
101,Australia,https://www.idp.com/global/Categories/Department-of-Education-and-Child-Development-%28Govt-SA%29/High-School-Graduate-Program-Junior-High-School-Years-8-to-10/p/PRG-AU-00063628,3 Year(s),,Secondary School,"['january', 'april', 'july', 'october']"
102,Australia,https://www.idp.com/global/Categories/NSW-Department-of-Education/Primary-School-Kindergarten-to-Year-6/p/PRG-AU-00064225,7 Year(s),,Primary School,"['january', 'april', 'july', 'october']"
103,Australia,https://www.idp.com/global/Categories/Macquarie-University/Standard-Foundation-Program/p/PRG-AU-00325277,,,Foundation,"['january', 'september', 'october']"
104,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Teaching-Secondary/p/PRG-AU-00059470,2 Year(s),7.5 IELTS,Masters Degree (Coursework),"['feb', 'march']"
105,Australia,https://www.idp.com/global/Categories/TAFE-Western-Australia/Certificate-III-in-Early-Childhood-Education-and-Care/p/PRG-AU-00330367,1 Semester(s),,Certificate III,"['feb', 'july']"
106,United States,https://www.idp.com/global/Categories/University-of-South-Carolina---Shorelight/Extended-Accelerator-Program-EAP/p/PRG-US-00179013,3 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
107,United States,https://www.idp.com/global/Categories/Seattle-Central-College/High-School-Completion-Plus/p/PRG-US-00037684,4 Semester(s),,Foundation for Undergraduate,"['january', 'april', 'june', 'september']"
108,Australia,https://www.idp.com/global/Categories/TAFE-Western-Australia/Certificate-III-in-Early-Childhood-Education-and-Care/p/PRG-AU-00119963,2 Semester(s),,Certificate III,"['feb', 'july']"
109,Canada,https://www.idp.com/global/Categories/Sheridan-College-Institute-of-Technology-and-Advanced-Learning/Ontario-College-Diploma-in-Early-Childhood-Education/p/PRG-CA-00090786,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
110,Australia,https://www.idp.com/global/Categories/UoW-College/Foundation-Studies-2-Sessions/p/PRG-AU-00063973,7 Month(s),,Foundation,"['march', 'june', 'october']"
111,New Zealand,https://www.idp.com/global/Categories/Teaching-and-Education/Graduate-Diploma-in-Teaching-Early-Childhood-Education/p/PRG-NZ-00353840,1 Year(s),7.0 IELTS,Postgraduate Diploma,"['feb', 'march']"
112,New Zealand,https://www.idp.com/global/Categories/The-University-of-Waikato/Bachelor-of-Teaching-Early-Childhood/p/PRG-NZ-00073969,3 Year(s),7.0 IELTS,Bachelor Degree,['march']
113,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Education-Specialty-Teaching/p/PRG-NZ-00074200,3 Year(s),7.0 IELTS,Bachelor Degree,"['march', 'july']"
114,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Graduate-Diploma-in-Teaching-Early-Childhood-Education/p/PRG-NZ-00075082,1 Year(s),7.0 IELTS,Postgraduate Diploma,"['feb', 'march']"
115,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Education-Early-Childhood-Teaching/p/PRG-NZ-00330850,3 Year(s),7.0 IELTS,Bachelor Degree,"['march', 'july']"
116,New Zealand,https://www.idp.com/global/Categories/Teaching-and-Education/Graduate-Diploma-in-Teaching-Primary/p/PRG-NZ-00353841,1 Year(s),7.0 IELTS,Postgraduate Diploma,"['feb', 'march']"
117,New Zealand,https://www.idp.com/global/Categories/Teaching-and-Education/Teaching/Master-of-Arts-Teaching-English-to-Speakers-of-Other-Languages-180-Credits/p/PRG-NZ-00330227,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'july', 'november']"
118,United Kingdom,https://www.idp.com/global/Categories/University-of-Southampton/MA-ELTTESOL-Studies/p/PRG-UK-00160835,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
119,Canada,https://www.idp.com/global/Categories/Toronto-Catholic-District-School/International-Education-Program-Secondary-Years-Half-Year/p/PRG-CA-00291464,5 Month(s),,Secondary School,"['feb', 'september']"
120,Canada,https://www.idp.com/global/Categories/Toronto-Catholic-District-School/International-Education-Program-Secondary-Years-One-to-Four-Month/p/PRG-CA-00291465,1 Month(s),,Secondary School,"['feb', 'september']"
121,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Teaching-in-Secondary-Education-Accelerated/p/PRG-AU-00116920,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'march']"
122,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Teaching-Early-Childhood/p/PRG-AU-00201459,2 Year(s),7.0 IELTS,Masters Degree (Coursework),['march']
123,Australia,https://www.idp.com/global/Categories/Charles-Darwin-University/Graduate-Certificate-of-Education-Global-Learning/p/PRG-AU-00306451,,,Vocational Graduate Certificate,"['march', 'july']"
124,Canada,https://www.idp.com/global/Categories/Thompson-Rivers-University/Master-of-Education/p/PRG-CA-00088808,1 Year(s),6.5 IELTS,Masters Degree,"['january', 'september']"
125,Canada,https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Early-Childhood-Education-Resource-Consultant-International/p/PRG-CA-00355573,1 Year(s),6.5 IELTS,Graduate Certificate,['september']
126,Canada,https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Graduate-Certificate-in-Career-Development-Practitioner/p/PRG-CA-00285575,3 Semester(s),6.5 IELTS,Graduate Certificate,['september']
127,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Teaching-in-Early-Childhood-and-Primary/p/PRG-AU-00231580,2 Year(s),7.0 IELTS,Masters Degree (Coursework),['march']
128,United Kingdom,https://www.idp.com/global/Categories/University-of-York/MA-Education/p/PRG-UK-00106797,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
129,Australia,https://www.idp.com/global/Categories/ACT-Department-of-Education-and-Training/Secondary-Junior-to-Senior-Years-11-12/p/PRG-AU-00206965,2 Year(s),,Secondary School,"['feb', 'april', 'july', 'october']"
130,Canada,https://www.idp.com/global/Categories/Coquitlam-School-District/Secondary-Schools-Grades-9-12/p/PRG-CA-00099853,4 Year(s),,Secondary School,"['feb', 'september']"
131,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Diploma-in-Early-Childhood-Education/p/PRG-CA-00091066,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
132,United States,https://www.idp.com/global/Categories/University-of-Vermont---International-Study-Center-%28StudyGroup%29/Global-Gateway-Program-for-Undergraduate-Study-2-Term/p/PRG-US-00053789,8 Month(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
133,United States,https://www.idp.com/global/Categories/University-of-Kansas---Shorelight/Academic-Accelerator-Program-2-AAP2/p/PRG-US-00225662,2 Semester(s),,Foundation for Undergraduate,"['january', 'may', 'august']"
134,United States,https://www.idp.com/global/Categories/Green-River-College/High-School-Completion/p/PRG-US-00132639,3 Semester(s),,Foundation for Undergraduate,"['january', 'march', 'september']"
135,Australia,https://www.idp.com/global/Categories/University-of-South-Australia/Master-of-Education-TESOL/p/PRG-AU-00116279,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'july']"
136,Australia,https://www.idp.com/global/Categories/Deakin-University/Master-of-Teaching-English-to-Speakers-of-Other-Languages/p/PRG-AU-00371512,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
137,Australia,https://www.idp.com/global/Categories/Teaching-and-Education/Diploma-of-Early-Childhood-Education-and-Care/p/PRG-AU-00307414,1 Year(s),,Diploma,"['feb', 'july']"
