,location,course_link,duration,entry_score,course_qualification,intakes
5585,United States,https://www.idp.com/global/Categories/Worcester-State-University/Bachelor-of-Science-in-Geography/p/PRG-US-00331178,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'july', 'september']"
5586,United States,https://www.idp.com/global/Categories/Worcester-State-University/Bachelor-of-Science-in-Geography-Earth-Science-Education/p/PRG-US-00331181,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'july', 'september']"
5587,United States,https://www.idp.com/global/Categories/Worcester-State-University/Bachelor-of-Science-in-Geography-General-Geography/p/PRG-US-00331185,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'july', 'september']"
5588,United States,https://www.idp.com/global/Categories/All-Geography/Marine-science/Bachelor-of-Science-in-Marine-Biology/p/PRG-US-00331645,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
5589,United States,https://www.idp.com/global/Categories/University-of-Cincinnati/Post-Baccalaureate-Certificate-in-Geographic-Information-Science/p/PRG-US-00331646,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'august']"
5590,United States,https://www.idp.com/global/Categories/All-Geography/Natural-Resources-and-Conservation/Bachelor-of-Arts-in-Plant-Science-Native-Plant-Conservation/p/PRG-US-00332296,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
5591,United States,https://www.idp.com/global/Categories/University-of-New-Hampshire/Master-of-Science-in-Natural-Resources-Ecosystem-Science/p/PRG-US-00346505,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
5592,United States,https://www.idp.com/global/Categories/All-Geography/Natural-Resources-and-Conservation/Master-of-Science-in-Geology-and-Natural-Resources/p/PRG-US-00347165,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
5593,United States,https://www.idp.com/global/Categories/Ball-State-University/Bachelor-of-Science-in-Geography-Meteorological-Studies/p/PRG-US-00346862,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
5594,United States,https://www.idp.com/global/Categories/Mt-San-Antonio-College/Associate-of-Arts-in-Geography-Transfer-Degree/p/PRG-US-00349005,4 Semester(s),4.5 IELTS,Associate Degree,"['feb', 'june', 'august']"
5595,United States,https://www.idp.com/global/Categories/All-Geography/Associate-of-Science-in-Histologic-Technician-Training/p/PRG-US-00349007,4 Semester(s),4.5 IELTS,Associate Degree,"['feb', 'june', 'august']"
5596,United States,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Associate-in-Science-in-Natural-Science/p/PRG-US-00349138,2 Year(s),5.5 IELTS,Associate Degree,"['january', 'june', 'august']"
5597,United States,https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Certificates-of-Achievement-in-Computed-Tomography/p/PRG-US-00349363,2 Semester(s),4.5 IELTS,Advanced Certificate,"['feb', 'june', 'august']"
