,location,course_link,duration,entry_score,course_qualification,intakes
8201,United States,https://www.idp.com/global/Categories/Wayne-State-University/Bachelor-of-Science-in-Radiologic-Technology/p/PRG-US-00040510,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
8202,United States,https://www.idp.com/global/Categories/Wayne-State-University/Doctor-of-Philosophy-in-Mechanical-Engineering/p/PRG-US-00040643,6 Semester(s),6.5 IELTS,Ph.D.,"['january', 'may', 'june', 'september']"
8203,United States,https://www.idp.com/global/Categories/Wayne-State-University/Master-of-Science-in-Engineering-Management/p/PRG-US-00040651,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'september']"
8204,United States,https://www.idp.com/global/Categories/Wayne-State-University/Doctor-of-Philosophy-in-Electrical-Engineering/p/PRG-US-00040652,7 Semester(s),6.5 IELTS,Ph.D.,['september']
8205,United States,https://www.idp.com/global/Categories/Wayne-State-University/Master-of-Science-in-Electric-Drive-Vehicle-Engineering/p/PRG-US-00040654,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'september']"
8206,United States,https://www.idp.com/global/Categories/Engineering/Civil-Engineering/Master-of-Science-in-Civil-Engineering/p/PRG-US-00040658,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'september']"
8207,United States,https://www.idp.com/global/Categories/Wayne-State-University/Doctor-of-Philosophy-in-Biomedical-Engineering/p/PRG-US-00040661,6 Semester(s),6.5 IELTS,Ph.D.,['september']
8208,United States,https://www.idp.com/global/Categories/Wayne-State-University/Master-of-Science-in-Biomedical-Engineering/p/PRG-US-00040662,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'september']"
8209,United States,https://www.idp.com/global/Categories/Wayne-State-University/Master-of-Science-in-Alternative-Energy-Technology/p/PRG-US-00040663,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'september']"
8210,United States,https://www.idp.com/global/Categories/Wayne-State-University/Bachelor-of-Science-in-Mechanical-Engineering/p/PRG-US-00040665,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
8211,United States,https://www.idp.com/global/Categories/Wayne-State-University/Bachelor-of-Science-in-Industrial-Engineering/p/PRG-US-00040666,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
8212,United States,https://www.idp.com/global/Categories/Wayne-State-University/Bachelor-of-Science-in-Civil-Engineering/p/PRG-US-00040669,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'september']"
8213,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Doctor-of-Philosophy-in-Industrial-Engineering/p/PRG-US-00040648,7 Semester(s),6.5 IELTS,Ph.D.,"['january', 'september']"
