,area of study,course_name,university_name,course_fee,course_link
1585,law-and-legal-studies,Master of Laws in Environmental Law and Policy,Stanford University,"USD 64,350",https://www.idp.com/global/Categories/Stanford-University/Master-of-Laws-in-Environmental-Law-and-Policy/p/PRG-US-00191569
1586,law-and-legal-studies,Certificate in Paralegal Studies (Uptown Campus West),University of Cincinnati,"USD 27,472",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Certificate-in-Paralegal-Studies-Uptown-Campus-West/p/PRG-US-00192271
1587,law-and-legal-studies,Bachelor of Science in Economics - Legal Studies and Business Ethics,University of Pennsylvania,"USD 212,664",https://www.idp.com/global/Categories/University-of-Pennsylvania/Bachelor-of-Science-in-Economics-Legal-Studies-and-Business-Ethics/p/PRG-US-00193402
1588,law-and-legal-studies,"Bachelor of Arts in Jurisprudence, Law and Society",Montclair State University,"USD 80,167",https://www.idp.com/global/Categories/Montclair-State-University/Bachelor-of-Arts-in-Jurisprudence-Law-and-Society/p/PRG-US-00194195
1589,law-and-legal-studies,Bachelor of Arts in Justice Studies - Justice Systems,Montclair State University,"USD 80,167",https://www.idp.com/global/Categories/Montclair-State-University/Bachelor-of-Arts-in-Justice-Studies-Justice-Systems/p/PRG-US-00194208
1590,law-and-legal-studies,Bachelor of Arts in Law and Justice,Central Washington University,"USD 89,932",https://www.idp.com/global/Categories/Central-Washington-University/Bachelor-of-Arts-in-Law-and-Justice/p/PRG-US-00194664
1591,law-and-legal-studies,Bachelor of Science in Criminal Justice - Administration,Salem State University,"USD 73,920",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Science-in-Criminal-Justice-Administration/p/PRG-US-00195193
1592,law-and-legal-studies,Post-Baccalaureate Certificate in Paralegal Studies,Montclair State University,"USD 25,218",https://www.idp.com/global/Categories/Montclair-State-University/Post-Baccalaureate-Certificate-in-Paralegal-Studies/p/PRG-US-00195273
1593,law-and-legal-studies,Juris Doctor,Loyola Marymount University,"USD 179,970",https://www.idp.com/global/Categories/Loyola-Marymount-University/Juris-Doctor/p/PRG-US-00195432
1594,law-and-legal-studies,Master of Science in Legal Studies,Loyola Marymount University,"USD 51,220",https://www.idp.com/global/Categories/Loyola-Marymount-University/Master-of-Science-in-Legal-Studies/p/PRG-US-00195496
1595,law-and-legal-studies,Master of Science in Legal Studies - Entertainment and New Media Law,Loyola Marymount University,"USD 51,220",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Science-in-Legal-Studies-Entertainment-and-New-Media-Law/p/PRG-US-00195509
1596,law-and-legal-studies,Master of Science in Legal Studies - Business Law,Loyola Marymount University,"USD 51,220",https://www.idp.com/global/Categories/Loyola-Marymount-University/Master-of-Science-in-Legal-Studies-Business-Law/p/PRG-US-00195515
1597,law-and-legal-studies,Bachelor of Science in Criminal Justice,University of Texas - Rio Grande Valley,"USD 84,748",https://www.idp.com/global/Categories/University-of-Texas---Rio-Grande-Valley/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00196358
1598,law-and-legal-studies,Master of Science in Criminal Justice,University of Texas - Rio Grande Valley,"USD 30,301",https://www.idp.com/global/Categories/University-of-Texas---Rio-Grande-Valley/Master-of-Science-in-Criminal-Justice/p/PRG-US-00196497
1599,law-and-legal-studies,Bachelor of Science in Political Science - Legal Studies,Tennessee Technological University,"USD 104,808",https://www.idp.com/global/Categories/Tennessee-Technological-University/Bachelor-of-Science-in-Political-Science-Legal-Studies/p/PRG-US-00196685
1600,law-and-legal-studies,Bachelor of Science in Legal Studies - Dispute Resolution,University of New Haven,"USD 160,680",https://www.idp.com/global/Categories/University-of-New-Haven/Bachelor-of-Science-in-Legal-Studies-Dispute-Resolution/p/PRG-US-00196758
