,area of study,course_name,university_name,course_fee,course_link
6592,performing-arts-and-music,Bachelor of Arts in Theatre Arts - Stage Technology and Design,California State University - East Bay,"USD 75,500",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Theatre/Bachelor-of-Arts-in-Theatre-Arts-Stage-Technology-and-Design/p/PRG-US-00222025
6593,performing-arts-and-music,"Certificate in Music Business Administration, Level I",San Antonio College (Alamo Colleges),"USD 6,990",https://www.idp.com/global/Categories/San-Antonio-College-%28Alamo-Colleges%29/Certificate-in-Music-Business-Administration-Level-I/p/PRG-US-00223040
6594,performing-arts-and-music,Bachelor of Music in Music Education - Instrumental [Secondary],Western Michigan University,"USD 96,472",https://www.idp.com/global/Categories/Western-Michigan-University/Bachelor-of-Music-in-Music-Education-Instrumental-Secondary/p/PRG-US-00223317
6595,performing-arts-and-music,Bachelor of Science in Multimedia Arts Technology - Music,Western Michigan University,"USD 96,472",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Science-in-Multimedia-Arts-Technology-Music/p/PRG-US-00223304
6596,performing-arts-and-music,Master of Music - Composition,University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Composition/p/PRG-US-00223382
6597,performing-arts-and-music,Master of Music - Conducting (Choral),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Master-of-Music-Conducting-Choral/p/PRG-US-00223388
6598,performing-arts-and-music,Master of Music - Conducting (Wind Band),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Master-of-Music-Conducting-Wind-Band/p/PRG-US-00223392
6599,performing-arts-and-music,Master of Music - Music Theory,University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Music-Theory/p/PRG-US-00223397
6600,performing-arts-and-music,Master of Music - Instrumental Performance (Brass),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Instrumental-Performance-Brass/p/PRG-US-00223400
6601,performing-arts-and-music,Master of Music - Instrumental Performance (Percussion),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Master-of-Music-Instrumental-Performance-Percussion/p/PRG-US-00223403
6602,performing-arts-and-music,Master of Music - Performance (Vocal),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Performance-Vocal/p/PRG-US-00223410
6603,performing-arts-and-music,Master of Music - Piano Pedagogy and Performance,University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Piano-Pedagogy-and-Performance/p/PRG-US-00223411
6604,performing-arts-and-music,Doctor of Musical Arts - Conducting (Choral),University of Nebraska - Lincoln,"USD 98,020",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Doctor-of-Musical-Arts-Conducting-Choral/p/PRG-US-00223431
6605,performing-arts-and-music,Doctor of Philosophy in Music - Piano Pedagogy,University of Nebraska - Lincoln,"USD 98,020",https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Doctor-of-Philosophy-in-Music-Piano-Pedagogy/p/PRG-US-00223453
6606,performing-arts-and-music,Graduate Certificate in Music Performance,Western Michigan University,"USD 24,672",https://www.idp.com/global/Categories/Western-Michigan-University/Graduate-Certificate-in-Music-Performance/p/PRG-US-00223505
6607,performing-arts-and-music,Master of Arts in Music,Western Michigan University,"USD 49,344",https://www.idp.com/global/Categories/Western-Michigan-University/Master-of-Arts-in-Music/p/PRG-US-00223509
6608,performing-arts-and-music,Bachelor of Arts in Dance- Spanish Dance,New Mexico State University,"USD 96,364",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Dance/Bachelor-of-Arts-in-Dance-Spanish-Dance/p/PRG-US-00223514
6609,performing-arts-and-music,Certificate of Proficiency in Music Technology,Foothill College,"USD 4,032",https://www.idp.com/global/Categories/Foothill-College/Certificate-of-Proficiency-in-Music-Technology/p/PRG-US-00223563
6610,performing-arts-and-music,Master of Music - Instrumental Performance (Brass),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Instrumental-Performance-Brass/p/PRG-US-00223400
6611,performing-arts-and-music,Master of Music - Instrumental Performance (Percussion),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Master-of-Music-Instrumental-Performance-Percussion/p/PRG-US-00223403
6612,performing-arts-and-music,Master of Music - Performance (Vocal),University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Performance-Vocal/p/PRG-US-00223410
6613,performing-arts-and-music,Master of Music - Piano Pedagogy and Performance,University of Nebraska - Lincoln,"USD 29,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Master-of-Music-Piano-Pedagogy-and-Performance/p/PRG-US-00223411
6614,performing-arts-and-music,Doctor of Musical Arts - Conducting (Choral),University of Nebraska - Lincoln,"USD 98,020",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Doctor-of-Musical-Arts-Conducting-Choral/p/PRG-US-00223431
6615,performing-arts-and-music,Doctor of Philosophy in Music - Piano Pedagogy,University of Nebraska - Lincoln,"USD 98,020",https://www.idp.com/global/Categories/University-of-Nebraska---Lincoln/Doctor-of-Philosophy-in-Music-Piano-Pedagogy/p/PRG-US-00223453
6616,performing-arts-and-music,Graduate Certificate in Music Performance,Western Michigan University,"USD 24,672",https://www.idp.com/global/Categories/Western-Michigan-University/Graduate-Certificate-in-Music-Performance/p/PRG-US-00223505
6617,performing-arts-and-music,Master of Arts in Music,Western Michigan University,"USD 49,344",https://www.idp.com/global/Categories/Western-Michigan-University/Master-of-Arts-in-Music/p/PRG-US-00223509
