,location,course_link,duration,entry_score,course_qualification,intakes
1470,United Kingdom,https://www.idp.com/global/Categories/Anglia-Ruskin-University/Bachelor-of-Science-Honors-in-Business-with-Tourism-Management-with-placement-year/p/PRG-UK-00163017,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['january', 'september']"
1471,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Food-and-Society-MPhil-PhD/p/PRG-UK-00237089,3 Year(s),6.5 IELTS,Ph.D.,"['january', 'april', 'september']"
1472,United Kingdom,https://www.idp.com/global/Categories/University-of-South-Wales/BA-Hons-Hotel-and-Hospitality-Management/p/PRG-UK-00248038,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1473,United Kingdom,https://www.idp.com/global/Categories/University-of-Exeter/MA-Food-Studies/p/PRG-UK-00274238,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1474,United Kingdom,https://www.idp.com/global/Categories/Middlesex-University/BSc-Hons-International-Tourism-Management-with-Foundation-Year/p/PRG-UK-00307552,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1475,United Kingdom,https://www.idp.com/global/Categories/Middlesex-University/MScPGDipPGCert-International-Hospitality-and-Events-Management/p/PRG-UK-00307896,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1476,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/FdSc-Artisan-Food-Production/p/PRG-UK-00308963,2 Year(s),,Foundation for Undergraduate,['september']
1477,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-International-Tourism-Management-and-Marketing/p/PRG-UK-00323810,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1478,United Kingdom,https://www.idp.com/global/Categories/University-of-Sunderland/BSc-Hons-Tourism-and-Aviation-Management/p/PRG-UK-00335943,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1479,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/PhD-by-Published-Work-Tourism/p/PRG-UK-00336469,2 Year(s),6.5 IELTS,Ph.D.,"['january', 'september']"
1480,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/PhD-in-Tourism-Studies/p/PRG-UK-00336804,3 Year(s),6.5 IELTS,Ph.D.,['september']
1481,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/BSc-Hons-International-Event-Management/p/PRG-UK-00339002,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1482,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/BSc-Hons-International-Event-Management-with-Sandwich-Year/p/PRG-UK-00339014,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
