,area of study,course_name,university_name,course_fee,course_link
412,political-and-social-sciences,International Foundation Programme - Arts and Humanities,University of Warwick,"GBP 20,675",https://www.idp.com/global/Categories/University-of-Warwick/International-Foundation-Programme-Arts-and-Humanities/p/PRG-UK-00311772
413,political-and-social-sciences,Geopolitics and International Affairs MA,University of Sussex,"GBP 18,500",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Political-Science/Geopolitics-and-International-Affairs-MA/p/PRG-UK-00337465
414,political-and-social-sciences,Master of Social Policy,The University of Melbourne,"AUD 72,960",https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Social-Policy/p/PRG-AU-00064049
415,political-and-social-sciences,Diploma in Arts (Standard),"Western Sydney University, The College","AUD 26,836",https://www.idp.com/global/Categories/Western-Sydney-University%2C-The-College/Diploma-in-Arts-Standard/p/PRG-AU-00109102
416,political-and-social-sciences,Master of Social Work (Professional Qualifying),Southern Cross University,"AUD 53,600",https://www.idp.com/global/Categories/Southern-Cross-University/Master-of-Social-Work-Professional-Qualifying/p/PRG-AU-00111088
417,political-and-social-sciences,Master of Public Administration,Flinders University,"AUD 68,000",https://www.idp.com/global/Categories/Flinders-University/Master-of-Public-Administration/p/PRG-AU-00361786
418,political-and-social-sciences,Bachelor of Global Security,Murdoch University,"AUD 87,393",https://www.idp.com/global/Categories/Murdoch-University/Bachelor-of-Global-Security/p/PRG-AU-00298738
419,political-and-social-sciences,Bachelor of Policing and Public Safety,Charles Sturt University,"AUD 69,600",https://www.idp.com/global/Categories/Charles-Sturt-University/Bachelor-of-Policing-and-Public-Safety/p/PRG-AU-00369251
420,political-and-social-sciences,Master of Social Policy,The University of Melbourne,"AUD 72,960",https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Social-Policy/p/PRG-AU-00064049
421,political-and-social-sciences,Diploma in Arts (Standard),"Western Sydney University, The College","AUD 26,836",https://www.idp.com/global/Categories/Western-Sydney-University%2C-The-College/Diploma-in-Arts-Standard/p/PRG-AU-00109102
422,political-and-social-sciences,Master of Social Work (Professional Qualifying),Southern Cross University,"AUD 53,600",https://www.idp.com/global/Categories/Southern-Cross-University/Master-of-Social-Work-Professional-Qualifying/p/PRG-AU-00111088
423,political-and-social-sciences,Bachelor of Global Security (BGS) in Terrorism and Counterterrorism Studie...,Murdoch University,"AUD 87,393",https://www.idp.com/global/Categories/Murdoch-University/Bachelor-of-Global-Security-BGS-in-Terrorism-and-Counterterrorism-Studies/p/PRG-AU-00336097
